,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Exit_Probability,Predicted
2843,15693233,De Neeve,666,Germany,Male,38,6,99812.88,2,1,1,158357.97,0,0.0612387797583395,0
2844,15757521,Ricci,606,France,Male,35,2,132164.26,1,0,1,164815.59,0,0.016349930009838136,0
2845,15812513,Nnaife,599,Germany,Male,45,10,103583.05,1,1,0,132127.69,1,0.9391095978719524,1
2846,15674950,Ebelechukwu,544,Germany,Male,39,4,142406.43,2,1,0,146637.45,0,0.2544270599000828,0
2847,15678572,Keating,529,Spain,Male,38,7,99842.5,2,1,0,90256.06,1,0.9012870193702129,1
2848,15713608,Tuan,850,France,Female,41,5,0.0,2,1,1,34827.43,0,0.01554366806075604,0
2849,15579262,Shearston,497,France,Male,41,9,0.0,1,0,0,22074.48,0,0.11776798423602379,0
2850,15610426,Tien,764,France,Female,39,5,81042.42,1,0,1,109805.17,0,0.030903845075260384,0
2851,15776454,Hamilton,603,France,Female,48,5,0.0,1,1,0,100478.6,1,0.982109218403677,1
2852,15771483,Arnold,609,France,Male,40,6,0.0,2,1,1,97416.34,0,0.013690214125210067,0
2853,15648489,Ting,487,France,Male,53,4,199689.49,1,1,1,24207.86,1,0.7593479794973896,1
2854,15646609,Chao,748,France,Male,33,1,142645.43,1,0,0,69132.66,0,0.0382259666372876,0
2855,15693203,Powell,710,Spain,Female,75,5,0.0,2,1,1,9376.89,0,0.01604160548832009,0
2856,15813067,Williams,432,Germany,Female,45,3,110219.14,1,1,0,43046.7,1,0.9765261700471599,1
2857,15769829,Cheng,534,Spain,Male,51,3,0.0,2,0,1,20856.31,0,0.03351535375161795,0
2858,15662434,Zhdanova,607,France,Male,25,3,0.0,2,0,0,187048.72,0,0.017560908970171256,0
2859,15773503,Tsai,551,Spain,Male,32,4,0.0,2,1,0,53420.53,0,0.015101218834978536,0
2860,15705890,Nebechukwu,674,France,Male,45,7,142072.02,1,1,0,37013.29,0,0.13341756215068862,0
2861,15711398,Fetherstonhaugh,525,France,Female,25,6,0.0,2,1,0,89566.64,0,0.01618378648068567,0
2862,15752375,Ojiofor,645,Germany,Male,33,8,149564.61,1,0,0,149913.84,0,0.18854927302484814,0
2863,15659175,Severson,755,France,Female,43,9,0.0,2,1,0,18066.69,0,0.016403463210634715,0
2864,15597033,Speight,708,Germany,Male,37,8,153366.13,1,1,1,26912.34,0,0.05577196775263921,0
2865,15590228,Greenwalt,715,France,Male,21,6,76467.16,1,1,1,173511.72,0,0.03208168837115672,0
2866,15631848,Grover,727,France,Female,26,9,121508.28,1,1,1,146785.44,0,0.07374673617969382,0
2867,15654211,Milani,559,Spain,Female,27,1,0.0,1,0,1,1050.33,0,0.06692945682472244,0
2868,15707968,Akobundu,545,Spain,Male,36,8,73211.12,2,1,0,89587.34,1,0.35541344630693217,0
2869,15594084,Anderson,524,France,Male,22,9,0.0,2,1,0,74405.34,0,0.01634354223437348,0
2870,15651093,Chien,707,France,Female,55,1,0.0,2,0,1,54409.48,0,0.033542979566450484,0
2871,15798824,Kennedy,671,Spain,Male,38,0,92674.94,2,1,0,3647.57,0,0.028295156453011228,0
2872,15671591,Castiglione,439,Spain,Male,52,3,96196.24,4,1,0,198874.52,1,0.9779401107260337,1
2873,15707189,Marshall,667,Germany,Female,36,1,114391.62,1,1,1,53412.54,0,0.12638678252794414,0
2874,15733581,Duncan,831,Germany,Male,32,9,80262.66,1,1,0,194867.78,0,0.1258571624968135,0
2875,15641640,Uspenskaya,545,Spain,Female,33,7,173331.52,1,1,0,150452.88,0,0.04480060237455237,0
2876,15585284,Thomson,604,Spain,Female,35,7,147285.52,1,1,1,57807.05,0,0.04037546306020499,0
2877,15617866,Calabrese,657,Spain,Male,67,5,119785.47,2,1,1,107534.32,0,0.06396377658073191,0
2878,15667751,Herrera,487,Spain,Female,36,1,140137.15,1,1,0,194073.33,0,0.03338178932481869,0
2879,15669411,Muse,750,Germany,Female,52,6,107467.56,1,1,0,126233.18,1,0.9864751313017684,1
2880,15789425,Marsden,694,Germany,Female,37,8,98218.04,2,1,0,182354.46,1,0.11343138024970975,0
2881,15570943,Artemyeva,711,Germany,Female,35,2,133607.75,1,1,1,120586.32,0,0.10177048020088635,0
2882,15685829,McKay,551,France,Male,37,3,0.0,2,1,1,50578.4,0,0.01385124793914419,0
2883,15721917,Chuang,559,France,Female,38,8,95139.41,1,1,1,86575.46,0,0.019898527352460185,0
2884,15776047,Nicholls,620,France,Female,29,3,0.0,2,0,1,153392.28,0,0.014529670666069033,0
2885,15716024,Dennis,660,Spain,Male,42,5,0.0,2,1,0,115509.59,0,0.053558882666817874,0
2886,15675328,Knight,449,France,Female,37,6,0.0,2,1,0,82176.48,0,0.02834028821212648,0
2887,15604314,Webb,703,Germany,Female,26,1,97331.19,1,1,0,63717.49,0,0.09989782287697066,0
2888,15658339,Pugliesi,795,Germany,Male,37,2,139265.63,2,1,1,198745.94,0,0.024887986195362276,0
2889,15630402,Nebechukwu,594,France,Female,31,9,0.0,1,0,1,5719.11,0,0.04437268968421196,0
2890,15689616,Ward,586,Spain,Male,34,5,168094.01,1,0,0,20058.61,0,0.0618084045874851,0
2891,15774224,Nixon,613,Germany,Female,30,5,131563.88,2,1,0,170638.98,0,0.03531110684646037,0
2892,15701291,Chidubem,601,France,Male,44,3,0.0,2,1,0,30607.11,0,0.02941795211197335,0
2893,15719606,Rivers,657,France,Male,50,9,0.0,2,0,0,37171.46,0,0.07444131867445904,0
2894,15644119,Sochima,531,France,Male,31,3,0.0,1,1,1,42589.33,0,0.050936622392229125,0
2895,15646859,Heydon,621,Germany,Male,47,7,107363.29,1,1,1,66799.28,0,0.3188405190533214,0
2896,15606836,Lombardo,782,France,Female,33,2,94493.03,1,0,1,101866.39,0,0.02236820272149166,0
2897,15664150,Holland,528,Germany,Female,29,9,170214.23,2,1,0,49284.0,0,0.06274746738421685,0
2898,15624510,Tien,696,France,Male,52,6,139781.06,1,1,0,27445.4,1,0.9783026985709034,1
2899,15810944,Bryant,586,France,Female,35,7,0.0,2,1,0,70760.69,0,0.018904215693651697,0
2900,15668575,Hao,626,Spain,Female,26,8,148610.41,3,0,1,104502.02,1,0.9671087504862769,1
2901,15603246,Genovesi,498,France,Male,73,2,170241.7,2,1,1,165407.96,0,0.02301773058254616,0
2902,15804002,Kovalev,691,France,Female,33,1,128306.83,1,1,1,113580.79,0,0.01642414263477977,0
2903,15728773,Hsieh,568,France,Female,47,7,0.0,2,1,1,45978.39,0,0.020705602560989793,0
2904,15598044,Debellis,715,France,Female,35,3,0.0,1,1,1,152012.36,0,0.05830996987283469,0
2905,15694829,Chibueze,680,Germany,Male,32,7,175454.0,1,0,1,77349.92,0,0.03584845914276029,0
2906,15600575,Padovano,802,Spain,Male,41,6,0.0,2,1,0,47322.05,0,0.06158217247640659,0
2907,15727311,Yen,539,France,Female,22,0,100885.93,2,1,1,38772.65,0,0.023848630839894244,0
2908,15570769,Kibble,494,France,Male,69,9,93320.8,1,1,1,24489.44,0,0.03574148480921975,0
2909,15606274,Lori,594,Germany,Male,38,6,63176.44,2,1,1,14466.08,0,0.023202419177920413,0
2910,15746139,Enemuo,596,France,Male,33,2,139451.67,1,0,0,63142.12,0,0.04184604223979579,0
2911,15704987,Lu,649,France,Female,52,8,49113.75,1,1,0,41858.43,0,0.34107613618616994,0
2912,15628972,Nebeolisa,699,Germany,Male,32,1,123906.22,3,1,1,127443.82,1,0.9061743782976798,1
2913,15697686,Stewart,787,France,Female,40,6,0.0,2,1,1,84151.98,0,0.015504846430121701,0
2914,15733883,Ward,604,France,Male,28,7,0.0,2,0,0,58595.64,0,0.014219377332019622,0
2915,15617482,Milanesi,489,Germany,Female,52,1,131441.51,1,1,0,37240.11,1,0.9853531927541935,1
2916,15704583,Chikwado,651,France,Male,56,2,0.0,1,1,0,114522.68,1,0.9860648982156703,1
2917,15621083,Douglas,698,France,Male,57,6,136325.48,2,1,1,72549.27,1,0.7755426691942777,1
2918,15649487,Sal,578,Germany,Female,38,4,113150.44,2,1,0,176712.59,1,0.9626969791547053,1
2919,15736760,Douglas,538,Spain,Female,42,9,0.0,1,0,0,152855.96,0,0.23698403247687697,0
2920,15714658,Yates,696,France,Female,33,4,0.0,2,1,1,73371.65,0,0.01280350132353301,0
2921,15599081,Watt,507,Germany,Female,46,8,102785.16,1,1,1,70323.68,0,0.23381694544715342,0
2922,15705113,P'an,685,Spain,Male,34,6,83264.28,1,0,0,9663.28,0,0.1313895047066599,0
2923,15631159,H?,705,Germany,Male,41,4,72252.64,2,1,1,142514.66,0,0.017607728086263496,0
2924,15792818,Perry,499,Germany,Female,29,6,148051.52,1,1,0,118623.94,0,0.021281325696905773,0
2925,15633531,Lavrov,717,France,Female,76,9,138489.66,1,1,1,68400.14,0,0.028829228432164233,0
2926,15744529,Chiekwugo,510,France,Male,63,8,0.0,2,1,1,115291.86,0,0.024198633526708892,0
2927,15669656,Macdonald,632,France,Male,32,6,111589.33,1,1,1,170382.99,0,0.026103822020235517,0
2928,15581198,Jenkins,668,Germany,Female,39,0,122104.79,1,1,0,112946.67,1,0.9296268781201128,1
2929,15729054,Korovina,744,Germany,Male,32,4,96106.83,1,1,1,79812.77,0,0.015325468707951257,0
2930,15573452,Manning,663,Germany,Male,42,7,115930.87,1,1,0,19862.78,0,0.9678012956835331,1
2931,15776733,Wilson,638,Germany,Female,37,7,124513.66,2,1,0,158610.89,0,0.21860056385023383,0
2932,15724858,Begum,688,France,Female,54,9,0.0,1,1,0,191212.63,1,0.9539703067017442,1
2933,15713144,Ingrassia,588,Spain,Male,46,8,0.0,1,1,0,61931.21,0,0.23431142859656764,0
2934,15690188,Maclean,631,France,Male,33,7,0.0,1,1,1,58043.02,1,0.9149811400320308,1
2935,15689425,Olejuru,687,Spain,Male,35,8,100988.39,2,1,0,22247.27,0,0.04082711150366646,0
2936,15671766,Enyinnaya,599,France,Male,44,10,118577.24,1,1,1,31448.52,0,0.023635855252181894,0
2937,15782806,Watson,718,Spain,Male,28,6,0.0,2,1,0,146875.86,0,0.014109599338246478,0
2938,15764419,Langdon,730,France,Male,27,5,0.0,2,1,1,116081.93,0,0.013106800011313539,0
2939,15591915,Frolov,533,France,Female,39,2,0.0,1,0,1,73669.94,1,0.8948159131353531,1
2940,15772798,Chikezie,711,Spain,Female,28,5,0.0,2,1,1,93959.96,0,0.013929630459212371,0
2941,15792008,Zetticci,555,Spain,Female,26,9,0.0,2,0,1,158918.03,0,0.014396771143767922,0
2942,15715541,Yang,850,France,Female,42,9,113311.11,1,1,1,198193.75,0,0.08006308307299884,0
2943,15639277,Lin,678,France,Female,41,9,0.0,1,0,0,13160.03,0,0.49935765642700697,0
2944,15798850,Goddard,576,France,Male,32,7,0.0,2,1,0,4660.91,0,0.013289543575145866,0
2945,15776348,Rogers,835,Germany,Male,20,4,124365.42,1,0,0,180197.74,1,0.6682937458763797,1
2946,15727696,Zubareva,592,France,Male,42,1,147249.29,2,1,1,63023.02,0,0.04481033594753754,0
2947,15793813,Onochie,774,France,Male,36,7,103688.19,1,0,1,118971.74,0,0.014992829521306358,0
2948,15694395,Ts'ui,620,France,Female,29,1,138740.24,2,0,0,154700.61,0,0.08003290267408418,0
2949,15764195,Newsom,519,Spain,Male,39,4,111900.14,1,1,1,97577.17,0,0.02835509125907206,0
2950,15744919,Genovese,734,Spain,Female,37,0,152760.24,1,1,1,48990.5,0,0.016987509427450132,0
2951,15671655,Thorpe,763,Germany,Male,31,7,143966.3,2,1,1,140262.96,1,0.6153140143213588,1
2952,15654901,Horton,733,France,Male,51,10,141556.96,1,1,0,130189.53,0,0.18184844164217692,0
2953,15649136,Williamson,650,France,Female,43,6,0.0,2,1,1,16301.91,0,0.013805187345805322,0
2954,15775562,Shoobridge,538,France,Female,33,5,0.0,2,1,0,126962.41,0,0.014242562520438184,0
2955,15807481,Peng,577,France,Female,46,1,0.0,1,1,1,158750.53,0,0.8890924108212793,1
2956,15642885,Gray,792,France,Male,30,8,0.0,2,1,0,199644.2,0,0.023192737547273697,0
2957,15789109,Watson,686,France,Female,41,10,0.0,1,1,1,144272.71,1,0.4921046702402002,0
2958,15814004,Fyodorova,589,France,Male,29,2,0.0,2,0,1,98320.27,0,0.014843898725057364,0
2959,15673619,Bazhenov,530,France,Male,25,9,162560.32,1,1,0,64129.03,0,0.023589667765811062,0
2960,15595135,Solomon,778,Germany,Female,29,7,123229.46,1,1,0,181221.09,0,0.8361856817273617,1
2961,15583681,Layh,616,Spain,Male,31,7,76665.71,2,1,1,163809.08,0,0.017839051991533315,0
2962,15605000,John,550,France,Male,38,9,140278.99,3,1,1,171457.06,1,0.9644149010501897,1
2963,15718071,Tuan,655,France,Female,51,3,0.0,2,0,1,15801.02,0,0.0473504130029823,0
2964,15679760,Slattery,721,France,Male,46,1,115764.32,2,0,0,102950.79,0,0.14167110681544987,0
2965,15654574,Onyekachi,499,Germany,Male,36,5,131142.53,2,1,0,174918.46,0,0.07386145833347503,0
2966,15577178,Genovese,511,France,Male,45,5,68375.27,1,1,0,193160.25,1,0.9497450996316829,1
2967,15595324,Daniels,579,Germany,Female,39,5,117833.3,3,0,0,5831.0,1,0.9848670247951326,1
2968,15756932,Caldwell,696,Spain,Female,36,7,0.0,2,1,1,82298.59,0,0.015235255358637484,0
2969,15726358,Chiemenam,681,France,Male,34,7,0.0,2,0,0,130686.59,0,0.014079671138002386,0
2970,15595228,Wanliss,815,France,Male,45,7,0.0,1,0,1,52885.23,1,0.2550962860438925,0
2971,15782530,Bruce,681,Spain,Male,30,2,111093.01,1,1,0,68985.99,0,0.04449632606513168,0
2972,15592877,Wright,641,Spain,Male,42,9,132657.55,1,1,0,35367.19,0,0.22124754998372081,0
2973,15651983,Fang,591,France,Female,56,9,128882.49,1,1,1,196241.94,1,0.08828545810975752,0
2974,15746737,Eames,565,Germany,Male,59,9,69129.59,1,1,1,170705.53,0,0.06735910542567372,0
2975,15774179,Sutherland,487,France,Male,37,6,0.0,2,1,1,126477.41,0,0.013083452209157385,0
2976,15667265,Cavenagh,729,France,Male,39,4,121404.64,1,1,1,159618.17,0,0.020200619920211278,0
2977,15655123,Dumetolisa,505,Spain,Female,45,9,131355.3,3,1,0,195395.33,1,0.978475898761223,1
2978,15595917,Mackay,580,France,Female,35,1,102097.33,1,0,1,168285.85,0,0.02829685728180023,0
2979,15668385,Dellucci,642,France,Male,40,1,154863.15,1,1,1,138052.51,0,0.04202867012228543,0
2980,15709476,Kenyon,850,Spain,Female,41,3,99945.93,2,1,0,71179.31,0,0.038529528257728096,0
2981,15711218,Parry,616,Germany,Male,39,2,121704.32,2,1,0,55556.3,0,0.11400989730328466,0
2982,15798659,Kennedy,526,Spain,Female,43,3,0.0,2,1,0,31705.19,0,0.026775405360640686,0
2983,15663939,Arnott,523,Germany,Male,35,8,138782.76,1,1,1,186118.93,0,0.05728487433058057,0
2984,15694946,Hanson,663,France,Male,35,9,0.0,2,1,1,195580.28,0,0.013113527468617592,0
2985,15631912,T'ao,840,France,Male,30,8,136291.71,1,1,0,54113.38,0,0.04553619226891242,0
2986,15768816,Shen,570,Germany,Male,42,0,107856.57,2,1,0,127528.84,0,0.19515597319952968,0
2987,15682268,Steere,676,Germany,Female,26,1,108348.66,1,0,0,60231.74,1,0.9475357794041088,1
2988,15684801,Abbott,689,France,Male,47,1,93871.95,3,1,0,156878.42,1,0.9862320201225208,1
2989,15636428,Sutherland,703,Spain,Female,45,1,0.0,1,1,0,182784.11,1,0.9696218318240668,1
2990,15809823,Thurgood,491,Germany,Male,19,2,125860.2,1,0,0,129690.5,0,0.09463457427272617,0
2991,15699284,Johnson,584,France,Male,49,8,172713.44,1,1,0,113860.81,0,0.7980103011843823,1
2992,15786993,Lung,810,France,Female,51,5,0.0,2,0,1,184524.74,0,0.017822939162907118,0
2993,15709441,Cocci,745,Spain,Female,59,8,0.0,1,1,1,36124.98,0,0.13752210416547966,0
2994,15710257,Matveyeva,625,France,Female,39,3,130786.92,1,0,1,121316.07,0,0.05405164186000655,0
2995,15582492,Moore,535,France,Female,29,2,112367.34,1,1,0,185630.76,0,0.03815247181697721,0
2996,15575694,Yobachukwu,729,Spain,Female,45,7,91091.06,2,1,0,71133.12,0,0.7540187342104739,1
2997,15756820,Fleming,655,France,Female,26,7,106198.5,1,0,1,32020.42,0,0.0219643272836051,0
2998,15766289,Dickinson,751,France,Male,47,5,142669.93,2,1,0,162760.96,0,0.10124336651818508,0
2999,15593014,Evseyev,525,France,Male,33,1,112833.35,1,0,1,175178.56,0,0.04520289059941433,0
3000,15584545,Aksenov,532,France,Female,40,5,0.0,2,0,1,177099.71,0,0.023870675857551253,0
3001,15675949,Fleming,696,Spain,Female,43,4,0.0,2,1,1,66406.37,0,0.016295805120811503,0
3002,15672091,Ulyanov,786,Germany,Female,32,2,104336.43,2,0,0,59559.81,0,0.6046713456579089,1
3003,15801658,Summers,580,France,Male,55,6,104305.74,1,0,1,175750.21,0,0.13320535676342918,0
3004,15706185,Clements,596,Germany,Male,47,5,140187.1,2,1,1,174311.3,0,0.08568019205710557,0
3005,15789863,Kazakova,683,France,Male,39,4,0.0,2,1,0,171716.81,0,0.01434681480317647,0
3006,15720943,Pirozzi,747,France,Female,45,1,114959.12,1,1,0,189362.39,1,0.8221771196442006,1
3007,15697997,Jamieson,602,France,Male,33,5,164704.38,1,0,1,180716.1,1,0.026197052024584434,0
3008,15665416,Ferri,779,France,Male,62,10,119096.55,1,0,1,116977.89,0,0.02377439865321931,0
3009,15660200,Mai,551,France,Male,31,1,0.0,2,1,1,185105.44,0,0.01300208207378166,0
3010,15619653,Hannaford,666,France,Male,47,2,0.0,1,1,0,35046.97,1,0.9032147450164162,1
3011,15773447,Fomin,526,Spain,Male,30,8,0.0,1,1,0,36251.0,0,0.23168275890667359,0
3012,15739160,Mahon,849,France,Female,41,9,115465.28,1,1,0,103174.5,0,0.34276136246098104,0
3013,15689237,Shaw,471,France,Female,27,4,0.0,2,1,0,122642.09,0,0.020170916301597314,0
3014,15679297,Volkova,628,Spain,Male,43,3,184926.61,1,1,0,122937.57,0,0.9249599555794145,1
3015,15591433,Miles,674,Germany,Male,43,8,85957.88,2,1,0,8757.39,0,0.16067464916021526,0
3016,15642725,Madison,797,France,Male,32,10,114084.6,1,0,1,125782.29,0,0.01921296837712324,0
3017,15701962,Scott,590,Spain,Female,29,2,166930.76,2,1,0,122487.73,0,0.2443033021374525,0
3018,15811613,Voss,588,France,Female,27,8,0.0,1,1,0,20066.38,0,0.10402632179816121,0
3019,15741049,Colebatch,577,France,Male,29,7,0.0,2,1,1,55473.15,0,0.016736659159241555,0
3020,15724423,Wilson,571,France,Female,38,6,107193.82,2,0,0,38962.94,0,0.025971889494879174,0
3021,15574305,T'ang,680,France,Male,36,3,116275.12,1,1,1,63795.8,0,0.01956389951902155,0
3022,15678168,Gibson,648,Spain,Female,27,7,0.0,2,1,1,163060.43,0,0.013645970659109285,0
3023,15697020,Hs?eh,618,France,Male,39,2,91068.56,1,1,0,26578.69,0,0.3005108354217276,0
3024,15610801,Pan,648,Germany,Male,41,5,123049.21,1,0,1,5066.76,0,0.7775226238539654,1
3025,15745232,Chikelu,759,France,Female,39,6,0.0,2,1,1,140497.67,0,0.015200227158335767,0
3026,15722758,Allan,585,France,Male,40,7,0.0,2,0,0,146156.98,0,0.056650275959730455,0
3027,15792102,Yefremova,774,France,Female,42,3,137781.65,1,0,0,199316.19,0,0.34808982461066934,0
3028,15675185,Chuang,697,Germany,Female,48,2,108128.96,2,1,1,103944.37,0,0.23118046441416498,0
3029,15801247,Fan,605,Spain,Male,39,10,105317.73,2,1,0,138021.36,0,0.04350008857719522,0
3030,15725660,Dellucci,676,France,Male,20,1,80569.73,1,0,0,68621.98,0,0.04469370447065678,0
3031,15638963,Garran,678,France,Female,22,4,174852.89,1,1,1,28149.06,0,0.036193668399447626,0
3032,15800061,Moretti,495,Spain,Female,45,3,89158.94,3,1,0,135169.76,1,0.9811812086698092,1
3033,15578006,Yao,787,France,Female,85,10,0.0,2,1,1,116537.96,0,0.016836527426526436,0
3034,15668504,Lucchesi,770,France,Male,36,2,89800.14,1,1,1,105922.69,0,0.024010626245105963,0
3035,15687491,Nkemdilim,817,Germany,Male,45,9,101207.75,1,0,0,88211.12,1,0.9539816592186968,1
3036,15610403,Anderson,659,France,Male,43,1,106086.42,2,1,0,26900.63,0,0.05927256848265796,0
3037,15741094,Sagese,693,France,Male,21,1,0.0,2,1,1,3494.02,0,0.02606771845094042,0
3038,15807909,Rubensohn,744,France,Male,47,9,0.0,2,1,0,113163.17,0,0.03869624313369713,0
3039,15666141,Baldwin,829,Spain,Female,26,8,101440.36,2,1,1,19324.5,0,0.028885442119079164,0
3040,15617134,Iqbal,716,France,Male,38,4,0.0,2,1,0,189678.7,0,0.014710220144111339,0
3041,15783029,Monaldo,671,France,Male,34,7,106603.74,2,1,1,26387.71,0,0.017141165024024546,0
3042,15622833,Mahon,835,Germany,Female,29,10,130420.2,2,0,0,106276.55,0,0.0739562993532102,0
3043,15746422,Muir,636,France,Female,38,1,0.0,1,1,0,45015.38,0,0.10257633839702966,0
3044,15750839,Burns,649,Spain,Male,29,2,45022.23,1,1,1,173495.77,0,0.6368489092341841,1
3045,15749130,Dyer,621,Germany,Male,27,1,74298.43,1,1,1,52581.96,0,0.018349872611655334,0
3046,15779862,Lyons,658,Germany,Female,31,3,133003.03,1,0,1,146339.27,1,0.7541809797622357,1
3047,15767871,H?,784,Spain,Male,48,7,0.0,2,1,1,182609.97,0,0.017995312772036722,0
3048,15679651,Gardiner,783,Spain,Female,37,1,136689.66,1,1,0,197890.65,0,0.03376410207551831,0
3049,15576219,Cameron,615,France,Male,32,4,0.0,2,1,1,6225.63,0,0.012923710367137044,0
3050,15699247,Chapman,791,France,Female,44,5,0.0,2,1,1,123977.86,1,0.014703298484065281,0
3051,15619087,Taylor,762,France,Male,53,1,102520.37,1,1,1,170195.4,0,0.057812048060950125,0
3052,15605327,Namatjira,607,France,Male,35,2,0.0,2,1,1,114190.3,0,0.01298292270851665,0
3053,15610140,He,601,France,Female,34,5,0.0,2,1,0,27022.57,0,0.016813673820808374,0
3054,15791174,Leibius,540,Spain,Male,67,1,88382.01,1,0,1,59457.0,0,0.03098579569800334,0
3055,15602373,White,812,France,Male,44,4,115049.15,2,1,0,165038.41,0,0.07585996878942228,0
3056,15762605,Wall,685,France,Male,58,1,104796.54,1,1,1,154181.41,0,0.04667276920043624,0
3057,15598840,Moretti,680,France,Male,33,1,123082.08,1,1,0,134960.98,0,0.018816274126016316,0
3058,15744279,Patterson,680,Spain,Female,58,8,0.0,2,1,1,65708.5,0,0.019734890384506217,0
3059,15670619,Coppin,631,France,Female,33,8,0.0,2,0,0,117374.22,0,0.01624437500900073,0
3060,15599533,Tsao,569,France,Female,43,7,0.0,2,1,1,77703.19,0,0.018413709417158388,0
3061,15757837,Kao,584,Germany,Male,33,3,88311.48,2,1,1,177651.38,0,0.018323687113821995,0
3062,15697574,Stewart,582,France,Female,40,9,0.0,3,1,1,60954.45,0,0.2366710371975588,0
3063,15578738,Tuan,609,France,Male,32,7,71872.19,1,1,1,151924.9,0,0.025425029619157637,0
3064,15762228,Barnes,506,Spain,Male,35,6,110046.93,2,1,0,26318.73,0,0.11038741366616793,0
3065,15614827,Sun,503,France,Male,42,8,104430.08,1,1,1,147557.71,0,0.11528709382493665,0
3066,15789815,Fallaci,503,France,Female,28,5,0.0,2,1,0,125918.17,0,0.012997112480266842,0
3067,15579781,Buccho,806,Germany,Male,31,10,138653.51,1,1,0,190803.37,0,0.09904062866394936,0
3068,15587013,Tien,653,France,Female,31,7,102575.04,1,1,1,11043.54,0,0.014709880879069747,0
3069,15570932,Pirozzi,666,France,Male,43,7,137780.74,2,1,1,119100.05,1,0.9352806255705698,1
3070,15794661,Liu,674,Spain,Male,32,2,0.0,2,1,0,140579.17,0,0.020327085410416463,0
3071,15581654,Long,798,France,Male,32,7,0.0,2,0,1,37731.95,0,0.014801542752101765,0
3072,15644296,Scott,740,France,Female,30,8,105209.54,1,1,0,1852.58,0,0.016765988253269803,0
3073,15614420,Gerasimova,531,Germany,Female,32,0,109570.21,2,1,1,172049.84,0,0.016091597069316347,0
3074,15609653,Ifeatu,614,Germany,Female,44,6,118715.86,1,1,0,133591.11,1,0.9620499629691862,1
3075,15594577,De Luca,556,France,Male,35,10,0.0,2,1,1,192751.18,0,0.012960898280372413,0
3076,15584114,Ogbonnaya,678,Germany,Female,43,2,153393.18,2,1,1,193828.27,0,0.02702592620006774,0
3077,15673367,Humffray,587,Germany,Male,33,6,132603.36,1,1,0,55775.72,0,0.7482071678887114,1
3078,15685576,Degtyaryov,527,Spain,Female,36,6,0.0,2,1,1,102280.29,0,0.013482131261839909,0
3079,15774727,Monaldo,757,Germany,Female,34,1,129398.01,2,0,0,44965.44,0,0.6260234931624384,1
3080,15694288,Cawthorne,468,Spain,Male,28,3,0.0,2,1,0,170661.02,0,0.04560042801977381,0
3081,15603319,Graham,693,France,Male,29,2,151352.74,1,0,0,197145.89,0,0.02824440214628754,0
3082,15759066,Carpenter,483,France,Female,44,5,136836.49,1,1,0,192359.9,1,0.4661815798122285,0
3083,15814816,Kambinachi,466,France,Male,40,4,91592.06,1,1,0,141210.18,1,0.8036882512009516,1
3084,15724402,Tyler,770,France,Female,30,8,0.0,2,1,0,100557.03,0,0.013595404096121685,0
3085,15571059,Martin,734,France,Female,54,3,0.0,1,1,0,130805.54,1,0.9825986980042778,1
3086,15674206,Walker,716,France,Female,22,8,0.0,2,1,1,92606.98,0,0.01845099564436759,0
3087,15715160,Khan,439,France,Male,36,2,165536.28,2,1,1,123956.83,0,0.01918134685286082,0
3088,15730448,Iroawuchi,538,Germany,Male,25,5,62482.95,1,1,1,102758.43,0,0.01637082347433714,0
3089,15662067,Summers,743,France,Male,40,8,68155.59,1,1,0,94876.65,0,0.10488184012123625,0
3090,15779581,Bottrill,734,Spain,Female,43,3,55853.33,2,0,1,94811.85,1,0.16329816703763886,0
3091,15662901,Hu,656,France,Male,37,2,0.0,2,0,1,67840.81,0,0.01721942975918812,0
3092,15689751,Jones,666,France,Female,31,2,79589.43,1,0,0,4050.57,0,0.046949551198234754,0
3093,15667742,Vincent,627,Spain,Male,41,5,100880.76,1,0,1,134665.25,0,0.04200566702152071,0
3094,15738448,Sanford,480,Germany,Female,25,3,174330.35,2,0,0,181647.13,0,0.05470950204602323,0
3095,15680243,Brown,792,France,Male,19,7,143390.51,1,1,0,33282.84,0,0.27903543273341125,0
3096,15745083,Lei,613,Germany,Male,59,8,91415.76,1,0,0,27965.0,1,0.9852611552714088,1
3097,15708228,Toscani,476,Germany,Male,30,3,134366.42,1,1,0,68343.53,0,0.07538572807394703,0
3098,15628523,Chien,539,France,Female,24,3,0.0,2,1,1,198161.07,0,0.016576745598818936,0
3099,15708196,Uchenna,696,Spain,Male,60,8,88786.81,1,1,1,196858.4,0,0.036487139416836026,0
3100,15735549,Lori,810,Germany,Male,35,3,96814.46,2,1,1,120511.03,0,0.021599057394100403,0
3101,15809347,Fanucci,763,Germany,Male,32,9,160680.41,1,1,0,30886.35,0,0.24106755530176308,0
3102,15660866,Chimaobim,640,France,Female,29,3,0.0,2,1,0,2743.69,0,0.018274402502534034,0
3103,15766609,Jowers,655,France,Female,47,10,0.0,2,1,0,167778.62,0,0.052772857520677875,0
3104,15654230,Miller,526,Germany,Male,31,5,145537.21,1,1,0,132404.64,0,0.021577011296452574,0
3105,15794566,Kirsova,678,France,Female,28,4,0.0,2,1,1,144423.17,1,0.013261706420926089,0
